tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2003-520,Roland Garros,Clay,128,G,20030526,103,103602,19,,Fernando Gonzalez,R,183,CHI,22.8227241615,20,1276,7-6(4) 6-3 3-1 RET,5,R32,97,13,7,77,52,38,11,13,0,3,1
2003-520,Roland Garros,Clay,128,G,20030526,104,103813,30,,Jarkko Nieminen,L,185,FIN,21.839835729,34,960,6-7(1) 6-4 6-2 3-6 6-3,5,R32,205,5,4,170,116,71,23,24,8,16,1
2003-520,Roland Garros,Clay,128,G,20030526,105,103280,,,Martin Verkerk,R,196,NED,24.5667351129,46,793,5-7 6-4 6-2 7-5,5,R32,176,12,11,118,64,52,23,21,7,12,1
2003-520,Roland Garros,Clay,128,G,20030526,106,102783,11,,Rainer Schuettler,R,180,GER,27.0828199863,11,1810,6-3 1-6 7-6(3) 2-3 RET,5,R32,173,3,3,130,76,43,34,16,16,21,1
2003-520,Roland Garros,Clay,128,G,20030526,107,102562,13,,Jiri Novak,R,190,CZE,28.1779603012,14,1731,6-4 7-5 3-6 6-2,5,R32,156,9,1,115,79,58,19,19,8,11,1
2003-520,Roland Garros,Clay,128,G,20030526,108,102845,4,,Carlos Moya,R,190,ESP,26.7433264887,4,2985,6-2 6-3 3-6 2-6 6-3,5,R32,186,9,14,148,69,51,32,22,4,11,1
2003-520,Roland Garros,Clay,128,G,20030526,109,103909,7,,Guillermo Coria,R,175,ARG,21.363449692,7,1985,6-4 6-1 6-1,5,R32,120,1,0,60,37,27,19,12,2,3,1
2003-520,Roland Garros,Clay,128,G,20030526,110,103151,,,Mariano Zabaleta,R,183,ARG,25.2375085558,39,878,6-2 6-4 3-6 7-6(2),5,R32,170,1,2,129,96,69,17,19,5,8,1
2003-520,Roland Garros,Clay,128,G,20030526,111,103581,,,Flavio Saretta,R,183,BRA,22.9075975359,78,546,7-6(3) 6-2 2-2 RET,5,R32,126,11,4,95,47,31,28,13,6,9,1
2003-520,Roland Garros,Clay,128,G,20030526,112,101736,2,,Andre Agassi,R,180,USA,33.0732375086,2,3900,6-4 7-5 7-5,5,R32,129,3,1,108,76,51,22,17,9,10,1
2003-520,Roland Garros,Clay,128,G,20030526,113,103990,28,,Tommy Robredo,R,180,ESP,21.067761807,31,1055,6-4 1-6 7-6(2) 6-4,5,R16,166,0,4,122,89,58,18,19,4,9,1
2003-520,Roland Garros,Clay,128,G,20030526,114,102610,9,,Albert Costa,R,180,ESP,27.9178644764,9,1920,6-2 7-5 7-5,5,R16,187,11,2,115,74,52,20,16,12,14,1
2003-520,Roland Garros,Clay,128,G,20030526,115,103507,3,,Juan Carlos Ferrero,R,183,ESP,23.2826830938,3,3460,6-2 6-1 6-1,5,R16,100,5,3,57,30,26,18,11,1,2,1
2003-520,Roland Garros,Clay,128,G,20030526,116,103602,19,,Fernando Gonzalez,R,183,CHI,22.8227241615,20,1276,6-3 6-3 6-2,5,R16,92,5,2,70,39,30,19,13,0,1,1
2003-520,Roland Garros,Clay,128,G,20030526,117,103280,,,Martin Verkerk,R,196,NED,24.5667351129,46,793,6-3 6-3 7-5,5,R16,121,22,4,93,57,47,16,15,8,10,1
2003-520,Roland Garros,Clay,128,G,20030526,118,102845,4,,Carlos Moya,R,190,ESP,26.7433264887,4,2985,7-5 6-3 6-2,5,R16,103,13,7,97,48,39,26,15,8,9,1
2003-520,Roland Garros,Clay,128,G,20030526,119,103909,7,,Guillermo Coria,R,175,ARG,21.363449692,7,1985,6-4 7-6(4) 5-7 6-7(4) 6-3,5,R16,281,0,5,204,136,83,36,27,12,20,1
2003-520,Roland Garros,Clay,128,G,20030526,120,101736,2,,Andre Agassi,R,180,USA,33.0732375086,2,3900,6-2 6-1 7-5,5,R16,104,5,2,72,49,37,11,13,1,3,1
2003-520,Roland Garros,Clay,128,G,20030526,121,102610,9,,Albert Costa,R,180,ESP,27.9178644764,9,1920,2-6 3-6 6-4 7-5 6-2,5,QF,209,4,5,142,96,64,22,24,10,17,1
2003-520,Roland Garros,Clay,128,G,20030526,122,103507,3,,Juan Carlos Ferrero,R,183,ESP,23.2826830938,3,3460,6-1 3-6 6-1 5-7 6-4,5,QF,209,13,4,141,81,55,37,23,3,8,1
2003-520,Roland Garros,Clay,128,G,20030526,123,103280,,,Martin Verkerk,R,196,NED,24.5667351129,46,793,6-3 6-4 5-7 4-6 8-6,5,QF,232,27,12,191,114,88,38,28,10,12,1
2003-520,Roland Garros,Clay,128,G,20030526,124,103909,7,,Guillermo Coria,R,175,ARG,21.363449692,7,1985,4-6 6-3 6-2 6-4,5,QF,152,3,3,129,100,58,14,19,8,14,1
2003-520,Roland Garros,Clay,128,G,20030526,125,103507,3,,Juan Carlos Ferrero,R,183,ESP,23.2826830938,3,3460,6-3 7-6(5) 6-4,5,SF,164,7,4,97,54,41,22,15,2,4,1
2003-520,Roland Garros,Clay,128,G,20030526,126,103280,,,Martin Verkerk,R,196,NED,24.5667351129,46,793,7-6(4) 6-4 7-6(0),5,SF,160,19,7,108,69,54,19,17,2,4,1
2003-520,Roland Garros,Clay,128,G,20030526,127,103507,3,,Juan Carlos Ferrero,R,183,ESP,23.2826830938,3,3460,6-1 6-3 6-2,5,F,129,2,5,70,39,32,17,12,3,4,1
2003-414,Hamburg Masters,Clay,64,M,20030512,1,103720,1,,Lleyton Hewitt,R,180,AUS,22.2094455852,1,4260,6-1 4-6 6-4,3,R64,143,1,2,86,44,31,25,13,8,9,1
2003-414,Hamburg Masters,Clay,64,M,20030512,2,103096,,,Arnaud Clement,R,173,FRA,25.3990417522,37,910,6-4 6-2,3,R64,82,1,2,51,41,30,6,9,1,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,3,102456,,,Felix Mantilla,R,180,ESP,28.6324435318,20,1255,6-0 6-4,3,R64,86,1,0,45,34,24,6,8,2,3,1
2003-414,Hamburg Masters,Clay,64,M,20030512,4,103602,15,,Fernando Gonzalez,R,183,CHI,22.7843942505,23,1186,6-2 2-6 7-5,3,R64,112,0,4,82,49,33,17,14,2,6,1
2003-414,Hamburg Masters,Clay,64,M,20030512,5,102783,9,,Rainer Schuettler,R,180,GER,27.0444900753,11,1770,7-5 6-1,3,R64,84,0,0,72,41,26,18,10,6,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,6,102694,,WC,Lars Burgsmuller,R,183,GER,27.4305270363,98,399,6-4 6-4,3,R64,88,7,0,66,40,32,10,10,5,6,1
2003-414,Hamburg Masters,Clay,64,M,20030512,7,102179,,Q,Antony Dupuis,R,185,FRA,30.2094455852,88,480,6-3 6-3,3,R64,81,4,1,57,33,23,15,9,1,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,8,103900,8,,David Nalbandian,R,180,ARG,21.3579739904,13,1715,6-3 6-3,3,R64,74,3,4,56,27,19,15,9,3,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,9,104053,4,,Andy Roddick,R,188,USA,20.6981519507,6,2115,6-4 6-4,3,R64,74,5,2,55,28,23,20,10,1,1,1
2003-414,Hamburg Masters,Clay,64,M,20030512,10,102860,,,Agustin Calleri,R,183,ARG,26.6557152635,31,1050,3-6 7-6(1) 7-5,3,R64,146,15,6,110,61,41,26,16,9,14,1
2003-414,Hamburg Masters,Clay,64,M,20030512,11,103151,,,Mariano Zabaleta,R,183,ARG,25.1991786448,38,893,7-5 6-4,3,R64,101,4,1,56,31,26,17,11,2,3,1
2003-414,Hamburg Masters,Clay,64,M,20030512,12,103990,14,,Tommy Robredo,R,180,ESP,21.029431896,22,1245,6-4 6-3,3,R64,69,3,2,62,48,34,3,9,5,7,1
2003-414,Hamburg Masters,Clay,64,M,20030512,13,102856,11,,Gustavo Kuerten,R,190,BRA,26.6666666667,14,1590,6-2 6-4,3,R64,71,3,3,65,38,31,14,9,4,4,1
2003-414,Hamburg Masters,Clay,64,M,20030512,14,103786,,,Nikolay Davydenko,R,178,RUS,21.9411362081,41,880,6-0 6-2,3,R64,43,4,1,34,22,18,10,7,0,0,1
2003-414,Hamburg Masters,Clay,64,M,20030512,15,101965,,,Wayne Ferreira,R,185,RSA,31.6550308008,26,1095,6-3 6-2,3,R64,77,5,2,47,22,17,20,9,2,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,16,103852,,,Feliciano Lopez,L,188,ESP,21.6399726215,58,722,6-4 6-3,3,R64,72,2,1,68,44,21,11,10,4,10,1
2003-414,Hamburg Masters,Clay,64,M,20030512,17,104022,,,Mikhail Youzhny,R,183,RUS,20.8788501027,32,1045,6-1 6-4,3,R64,76,2,0,66,37,24,15,8,3,4,1
2003-414,Hamburg Masters,Clay,64,M,20030512,18,103971,,LL,Karol Beck,R,180,SVK,21.106091718,76,544,6-4 3-6 6-3,3,R64,84,6,4,76,42,31,22,14,5,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,19,103813,,,Jarkko Nieminen,L,185,FIN,21.8015058179,35,975,6-4 0-6 6-1,3,R64,83,2,1,72,48,30,11,11,2,6,1
2003-414,Hamburg Masters,Clay,64,M,20030512,20,103909,12,,Guillermo Coria,R,175,ARG,21.325119781,16,1510,6-2 6-2,3,R64,71,0,2,44,32,24,8,8,0,0,1
2003-414,Hamburg Masters,Clay,64,M,20030512,21,103598,,,Xavier Malisse,R,185,BEL,22.8117727584,30,1070,7-6(3) 4-6 6-3,3,R64,143,11,3,96,45,33,24,16,4,9,1
2003-414,Hamburg Masters,Clay,64,M,20030512,22,102882,,,Mark Philippoussis,R,196,AUS,26.507871321,67,630,6-4 7-5,3,R64,74,12,1,62,36,28,13,11,6,9,1
2003-414,Hamburg Masters,Clay,64,M,20030512,23,102227,,Q,Sargis Sargsian,R,180,ARM,29.9383983573,72,578,6-7(4) 6-4 6-4,3,R64,129,2,6,106,60,39,26,16,6,10,1
2003-414,Hamburg Masters,Clay,64,M,20030512,24,103819,3,,Roger Federer,R,185,SUI,21.7577002053,5,2890,6-3 6-3,3,R64,57,3,0,54,37,27,13,9,5,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,25,102610,5,,Albert Costa,R,180,ESP,27.8795345654,8,1910,6-4 6-4,3,R64,93,2,0,58,35,25,16,10,1,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,26,103694,,,Olivier Rochus,R,168,BEL,22.3107460643,65,638,7-6(7) 6-4,3,R64,103,2,2,80,58,41,13,11,4,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,27,102450,,,Tim Henman,R,185,GBR,28.6789869952,27,1090,7-5 6-4,3,R64,89,4,1,59,42,28,13,11,0,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,28,103206,10,,Sebastien Grosjean,R,175,FRA,24.9527720739,15,1575,6-3 6-4,3,R64,89,0,0,79,41,28,21,10,7,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,29,103292,,,Gaston Gaudio,R,175,ARG,24.4216290212,29,1080,6-7(3) 6-1 6-2,3,R64,110,3,1,83,54,37,18,14,0,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,30,103176,,,David Sanchez,R,183,ESP,25.0595482546,53,748,5-7 6-4 6-2,3,R64,128,3,3,92,47,36,22,15,1,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,31,104745,,Q,Rafael Nadal,L,185,ESP,16.93908282,87,486,7-5 6-4,3,R64,102,2,1,81,66,44,6,11,8,10,1
2003-414,Hamburg Masters,Clay,64,M,20030512,32,102845,2,,Carlos Moya,R,190,ESP,26.7049965777,4,2985,6-3 5-7 6-3,3,R64,111,10,0,100,53,43,18,15,9,13,1
2003-414,Hamburg Masters,Clay,64,M,20030512,33,103720,1,,Lleyton Hewitt,R,180,AUS,22.2094455852,1,4260,6-7(7) 6-4 7-6(6),3,R32,216,4,8,134,68,43,24,17,12,19,1
2003-414,Hamburg Masters,Clay,64,M,20030512,34,103602,15,,Fernando Gonzalez,R,183,CHI,22.7843942505,23,1186,6-2 6-1,3,R32,58,6,3,43,24,19,11,7,3,3,1
2003-414,Hamburg Masters,Clay,64,M,20030512,35,102783,9,,Rainer Schuettler,R,180,GER,27.0444900753,11,1770,6-4 4-6 6-4,3,R32,145,2,0,93,60,40,20,15,3,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,36,103900,8,,David Nalbandian,R,180,ARG,21.3579739904,13,1715,5-7 6-2 6-3,3,R32,134,2,3,92,52,40,20,15,6,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,37,102860,,,Agustin Calleri,R,183,ARG,26.6557152635,31,1050,3-6 6-2 6-3,3,R32,96,9,2,80,45,35,20,13,5,6,1
2003-414,Hamburg Masters,Clay,64,M,20030512,38,103151,,,Mariano Zabaleta,R,183,ARG,25.1991786448,38,893,3-6 6-3 6-1,3,R32,97,1,1,71,55,39,9,12,1,3,1
2003-414,Hamburg Masters,Clay,64,M,20030512,39,102856,11,,Gustavo Kuerten,R,190,BRA,26.6666666667,14,1590,7-5 6-0,3,R32,81,1,1,61,28,21,14,9,6,9,1
2003-414,Hamburg Masters,Clay,64,M,20030512,40,101965,,,Wayne Ferreira,R,185,RSA,31.6550308008,26,1095,6-1 6-2,3,R32,48,8,0,48,32,26,8,8,0,0,1
2003-414,Hamburg Masters,Clay,64,M,20030512,41,104022,,,Mikhail Youzhny,R,183,RUS,20.8788501027,32,1045,6-7(7) 6-4 6-2,3,R32,124,1,2,103,61,40,22,15,4,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,42,103909,12,,Guillermo Coria,R,175,ARG,21.325119781,16,1510,6-3 6-4,3,R32,81,1,0,66,43,27,15,10,7,9,1
2003-414,Hamburg Masters,Clay,64,M,20030512,43,102882,,,Mark Philippoussis,R,196,AUS,26.507871321,67,630,6-3 7-6(4),3,R32,98,5,1,74,46,35,12,11,0,3,1
2003-414,Hamburg Masters,Clay,64,M,20030512,44,103819,3,,Roger Federer,R,185,SUI,21.7577002053,5,2890,6-1 6-1,3,R32,52,2,0,43,26,18,11,7,1,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,45,103694,,,Olivier Rochus,R,168,BEL,22.3107460643,65,638,3-6 6-3 7-6(3),3,R32,170,0,4,101,65,43,21,15,5,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,46,102450,,,Tim Henman,R,185,GBR,28.6789869952,27,1090,6-0 3-6 6-2,3,R32,115,2,3,75,48,36,14,11,4,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,47,103292,,,Gaston Gaudio,R,175,ARG,24.4216290212,29,1080,6-7(8) 6-3 6-1,3,R32,129,3,2,99,49,28,32,14,7,11,1
2003-414,Hamburg Masters,Clay,64,M,20030512,48,104745,,Q,Rafael Nadal,L,185,ESP,16.93908282,87,486,7-5 6-4,3,R32,89,1,0,63,53,30,7,11,2,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,49,103602,15,,Fernando Gonzalez,R,183,CHI,22.7843942505,23,1186,6-1 3-6 6-0,3,R16,96,8,4,75,49,34,10,11,3,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,50,103900,8,,David Nalbandian,R,180,ARG,21.3579739904,13,1715,7-6(3) 6-2,3,R16,99,3,2,68,42,29,14,10,5,7,1
2003-414,Hamburg Masters,Clay,64,M,20030512,51,102860,,,Agustin Calleri,R,183,ARG,26.6557152635,31,1050,6-3 6-0,3,R16,48,3,2,36,22,21,8,7,0,0,1
2003-414,Hamburg Masters,Clay,64,M,20030512,52,101965,,,Wayne Ferreira,R,185,RSA,31.6550308008,26,1095,7-6(4) 6-4,3,R16,94,8,0,83,45,35,18,11,4,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,53,103909,12,,Guillermo Coria,R,175,ARG,21.325119781,16,1510,6-3 6-3,3,R16,76,0,1,53,35,23,9,9,2,4,1
2003-414,Hamburg Masters,Clay,64,M,20030512,54,102882,,,Mark Philippoussis,R,196,AUS,26.507871321,67,630,6-3 2-6 6-3,3,R16,124,3,6,105,57,40,18,13,11,16,1
2003-414,Hamburg Masters,Clay,64,M,20030512,55,103694,,,Olivier Rochus,R,168,BEL,22.3107460643,65,638,6-4 6-3,3,R16,68,0,0,47,36,25,7,9,3,5,1
2003-414,Hamburg Masters,Clay,64,M,20030512,56,103292,,,Gaston Gaudio,R,175,ARG,24.4216290212,29,1080,6-2 6-2,3,R16,59,3,1,40,25,22,10,8,0,0,1
2003-414,Hamburg Masters,Clay,64,M,20030512,57,103900,8,,David Nalbandian,R,180,ARG,21.3579739904,13,1715,5-7 6-3 6-4,3,QF,140,2,2,98,73,42,13,16,6,12,1
2003-414,Hamburg Masters,Clay,64,M,20030512,58,102860,,,Agustin Calleri,R,183,ARG,26.6557152635,31,1050,7-5 6-2,3,QF,83,4,1,67,37,29,15,10,3,4,1
2003-414,Hamburg Masters,Clay,64,M,20030512,59,103909,12,,Guillermo Coria,R,175,ARG,21.325119781,16,1510,6-2 6-0,3,QF,57,1,0,38,28,19,9,7,0,1,1
2003-414,Hamburg Masters,Clay,64,M,20030512,60,103292,,,Gaston Gaudio,R,175,ARG,24.4216290212,29,1080,6-1 6-1,3,QF,54,3,1,38,20,19,10,7,2,2,1
2003-414,Hamburg Masters,Clay,64,M,20030512,61,102860,,,Agustin Calleri,R,183,ARG,26.6557152635,31,1050,6-4 6-1,3,SF,79,5,3,62,28,23,18,8,8,8,1
2003-414,Hamburg Masters,Clay,64,M,20030512,62,103909,12,,Guillermo Coria,R,175,ARG,21.325119781,16,1510,6-3 6-7(3) 6-0,3,SF,150,2,2,95,62,37,22,14,4,7,1
2003-414,Hamburg Masters,Clay,64,M,20030512,63,103909,12,,Guillermo Coria,R,175,ARG,21.325119781,16,1510,6-3 6-4 6-4,5,F,134,2,2,92,60,39,22,15,4,6,1
2003-416,Rome Masters,Clay,64,M,20030505,1,103970,,,David Ferrer,R,175,ESP,21.0896646133,60,662,0-6 7-6(3) 6-4,3,R64,115,7,7,115,69,49,19,14,7,11,1
2003-416,Rome Masters,Clay,64,M,20030505,2,103344,,,Ivan Ljubicic,R,193,CRO,24.128678987,46,795,6-2 6-4,3,R64,74,4,0,51,21,17,20,9,2,2,1
2003-416,Rome Masters,Clay,64,M,20030505,3,103812,,Q,Victor Hanescu,R,198,ROU,21.787816564,132,294,7-6(1) 6-3,3,R64,87,3,0,71,51,36,13,10,4,4,1
2003-416,Rome Masters,Clay,64,M,20030505,4,103909,15,,Guillermo Coria,R,175,ARG,21.3059548255,16,1450,6-2 6-1,3,R64,88,0,0,43,36,27,4,7,0,0,1
2003-416,Rome Masters,Clay,64,M,20030505,5,102456,,,Felix Mantilla,R,180,ESP,28.6132785763,47,790,6-3 1-6 6-0,3,R64,107,4,7,78,43,32,12,11,4,8,1
2003-416,Rome Masters,Clay,64,M,20030505,6,103888,,,Mardy Fish,R,188,USA,21.401779603,53,742,7-5 7-5,3,R64,108,10,5,80,36,29,25,12,7,8,1
2003-416,Rome Masters,Clay,64,M,20030505,7,103096,,,Arnaud Clement,R,173,FRA,25.3798767967,36,910,6-1 6-3,3,R64,87,5,0,61,32,20,18,8,10,11,1
2003-416,Rome Masters,Clay,64,M,20030505,8,102610,7,,Albert Costa,R,180,ESP,27.8603696099,8,1960,6-4 7-5,3,R64,102,2,1,66,35,25,18,11,4,6,1
2003-416,Rome Masters,Clay,64,M,20030505,9,102845,3,,Carlos Moya,R,190,ESP,26.6858316222,4,3035,6-2 6-4,3,R64,59,9,1,52,31,24,14,9,2,3,1
2003-416,Rome Masters,Clay,64,M,20030505,10,103018,,,Max Mirnyi,R,196,BLR,25.8288843258,32,1050,4-6 7-6(3) 6-3,3,R64,132,12,4,99,66,49,21,16,2,3,1
2003-416,Rome Masters,Clay,64,M,20030505,11,102851,,WC,Giorgio Galimberti,R,180,ITA,26.6611909651,115,334,7-5 4-6 6-3,3,R64,140,7,3,103,61,43,21,16,6,9,1
2003-416,Rome Masters,Clay,64,M,20030505,12,102338,,,Yevgeny Kafelnikov,R,190,RUS,29.2073921971,24,1190,6-1 1-6 6-4,3,R64,100,1,1,64,48,35,7,12,1,4,1
2003-416,Rome Masters,Clay,64,M,20030505,13,103813,,,Jarkko Nieminen,L,185,FIN,21.7823408624,35,940,6-1 6-2,3,R64,62,1,0,52,39,24,9,8,5,6,1
2003-416,Rome Masters,Clay,64,M,20030505,14,103786,,,Nikolay Davydenko,R,178,RUS,21.9219712526,41,865,2-6 6-1 7-5,3,R64,131,1,3,86,57,32,14,14,8,13,1
2003-416,Rome Masters,Clay,64,M,20030505,15,103280,,Q,Martin Verkerk,R,196,NED,24.5092402464,68,607,6-3 7-6(2),3,R64,106,6,5,67,36,25,19,10,3,5,1
2003-416,Rome Masters,Clay,64,M,20030505,16,104053,5,,Andy Roddick,R,188,USA,20.6789869952,6,2305,6-2 6-3,3,R64,67,9,2,49,30,27,11,9,1,1,1
2003-416,Rome Masters,Clay,64,M,20030505,17,103835,,WC,Filippo Volandri,R,183,ITA,21.6618754278,100,408,1-6 6-2 6-1,3,R64,103,1,1,66,45,27,10,11,3,7,1
2003-416,Rome Masters,Clay,64,M,20030505,18,103171,,,Raemon Sluiter,R,185,NED,25.0595482546,65,637,6-4 4-6 6-2,3,R64,109,6,0,87,50,34,26,14,3,5,1
2003-416,Rome Masters,Clay,64,M,20030505,19,103285,,,Radek Stepanek,R,185,CZE,24.4353182752,57,717,6-2 1-6 6-3,3,R64,93,5,6,75,43,25,17,12,7,11,1
2003-416,Rome Masters,Clay,64,M,20030505,20,103252,,Q,Alberto Martin,R,175,ESP,24.7063655031,66,635,2-6 6-3 6-1,3,R64,106,1,5,77,49,32,17,12,5,7,1
2003-416,Rome Masters,Clay,64,M,20030505,21,103990,,,Tommy Robredo,R,180,ESP,21.0102669405,19,1295,6-7(4) 6-4 6-3,3,R64,159,2,3,101,78,53,11,16,2,5,1
2003-416,Rome Masters,Clay,64,M,20030505,22,103428,,,Juan Ignacio Chela,R,190,ARG,23.6796714579,33,1025,6-1 6-1,3,R64,48,4,1,35,28,22,6,7,0,0,1
2003-416,Rome Masters,Clay,64,M,20030505,23,103151,,,Mariano Zabaleta,R,183,ARG,25.1800136893,39,883,6-4 6-2,3,R64,80,2,3,56,35,25,17,9,1,1,1
2003-416,Rome Masters,Clay,64,M,20030505,24,103819,4,,Roger Federer,R,185,SUI,21.7385352498,5,2545,6-3 7-5,3,R64,87,5,4,60,34,25,15,10,5,7,1
2003-416,Rome Masters,Clay,64,M,20030505,25,102562,8,,Jiri Novak,R,190,CZE,28.1204654346,9,1951,6-3 6-3,3,R64,63,3,0,47,29,23,13,9,0,0,1
2003-416,Rome Masters,Clay,64,M,20030505,26,103103,,,Dominik Hrbaty,R,183,SVK,25.3305954825,58,702,6-3 6-3,3,R64,63,6,4,58,43,32,7,9,4,5,1
2003-416,Rome Masters,Clay,64,M,20030505,27,101965,,,Wayne Ferreira,R,185,RSA,31.6358658453,27,1135,3-6 6-4 6-3,3,R64,111,5,4,72,30,26,26,14,2,4,1
2003-416,Rome Masters,Clay,64,M,20030505,28,102783,12,,Rainer Schuettler,R,180,GER,27.0253251198,13,1650,7-6(7) 7-5,3,R64,118,2,4,87,44,31,23,12,1,4,1
2003-416,Rome Masters,Clay,64,M,20030505,29,103292,,,Gaston Gaudio,R,175,ARG,24.4024640657,34,1010,6-3 2-6 6-4,3,R64,101,5,4,84,59,39,15,14,5,8,1
2003-416,Rome Masters,Clay,64,M,20030505,30,102860,,,Agustin Calleri,R,183,ARG,26.636550308,29,1090,6-2 6-2,3,R64,52,7,2,41,25,21,10,8,3,4,1
2003-416,Rome Masters,Clay,64,M,20030505,31,102374,,,Alex Corretja,R,180,ESP,29.0650239562,17,1380,3-6 6-2 6-2,3,R64,107,5,6,79,43,32,17,13,4,7,1
2003-416,Rome Masters,Clay,64,M,20030505,32,103507,2,,Juan Carlos Ferrero,R,183,ESP,23.2251882272,3,3275,7-6(3) 6-4,3,R64,109,7,3,70,42,32,21,11,5,5,1
2003-416,Rome Masters,Clay,64,M,20030505,33,103344,,,Ivan Ljubicic,R,193,CRO,24.128678987,46,795,6-2 6-3,3,R32,77,7,3,47,28,22,7,8,2,3,1
2003-416,Rome Masters,Clay,64,M,20030505,34,103909,15,,Guillermo Coria,R,175,ARG,21.3059548255,16,1450,6-1 7-6(6),3,R32,101,3,1,72,50,34,11,10,4,6,1
2003-416,Rome Masters,Clay,64,M,20030505,35,102456,,,Felix Mantilla,R,180,ESP,28.6132785763,47,790,6-4 6-3,3,R32,79,0,4,59,39,27,12,10,1,2,1
2003-416,Rome Masters,Clay,64,M,20030505,36,102610,7,,Albert Costa,R,180,ESP,27.8603696099,8,1960,6-7(3) 6-2 6-4,3,R32,185,10,0,114,70,49,20,15,6,9,1
2003-416,Rome Masters,Clay,64,M,20030505,37,102845,3,,Carlos Moya,R,190,ESP,26.6858316222,4,3035,6-4 6-4,3,R32,70,2,1,57,36,29,12,10,2,2,1
2003-416,Rome Masters,Clay,64,M,20030505,38,102338,,,Yevgeny Kafelnikov,R,190,RUS,29.2073921971,24,1190,7-5 6-1,3,R32,78,1,3,54,39,26,8,10,1,4,1
2003-416,Rome Masters,Clay,64,M,20030505,39,103813,,,Jarkko Nieminen,L,185,FIN,21.7823408624,35,940,7-5 4-6 6-1,3,R32,136,4,2,116,87,54,17,15,12,15,1
2003-416,Rome Masters,Clay,64,M,20030505,40,103280,,Q,Martin Verkerk,R,196,NED,24.5092402464,68,607,6-7(6) 6-3 6-4,3,R32,114,19,8,91,50,46,22,16,2,3,1
2003-416,Rome Masters,Clay,64,M,20030505,41,103835,,WC,Filippo Volandri,R,183,ITA,21.6618754278,100,408,6-1 7-5,3,R32,75,3,3,67,54,37,5,10,3,5,1
2003-416,Rome Masters,Clay,64,M,20030505,42,103285,,,Radek Stepanek,R,185,CZE,24.4353182752,57,717,6-4 6-3,3,R32,74,6,2,49,29,27,11,9,1,1,1
2003-416,Rome Masters,Clay,64,M,20030505,43,103990,,,Tommy Robredo,R,180,ESP,21.0102669405,19,1295,6-2 6-0,3,R32,53,1,1,40,34,27,3,7,1,1,1
2003-416,Rome Masters,Clay,64,M,20030505,44,103819,4,,Roger Federer,R,185,SUI,21.7385352498,5,2545,7-6(4) 6-2,3,R32,108,14,1,73,51,38,11,10,7,8,1
2003-416,Rome Masters,Clay,64,M,20030505,45,102562,8,,Jiri Novak,R,190,CZE,28.1204654346,9,1951,6-1 6-4,3,R32,58,0,0,46,28,21,13,9,0,1,1
2003-416,Rome Masters,Clay,64,M,20030505,46,102783,12,,Rainer Schuettler,R,180,GER,27.0253251198,13,1650,7-6(4) 6-2,3,R32,90,2,2,58,32,26,17,10,0,1,1
2003-416,Rome Masters,Clay,64,M,20030505,47,103292,,,Gaston Gaudio,R,175,ARG,24.4024640657,34,1010,6-4 6-2,3,R32,86,0,0,54,32,21,18,9,1,1,1
2003-416,Rome Masters,Clay,64,M,20030505,48,103507,2,,Juan Carlos Ferrero,R,183,ESP,23.2251882272,3,3275,6-4 6-4,3,R32,114,3,3,74,48,33,12,10,6,8,1
2003-416,Rome Masters,Clay,64,M,20030505,49,103344,,,Ivan Ljubicic,R,193,CRO,24.128678987,46,795,6-4 6-3,3,R16,74,4,1,48,23,21,16,10,0,1,1
2003-416,Rome Masters,Clay,64,M,20030505,50,102456,,,Felix Mantilla,R,180,ESP,28.6132785763,47,790,7-5 4-6 6-1,3,R16,139,7,3,77,45,36,17,15,2,5,1
